Job Title,Job Category,Date Posted,Company Name,Job Location,Job Expired Date,Minimal Salary,Maximal Salary,Employment Type,Job URL
MT Finance Accounting,Accounting & Finance,12-10-2023,PT Rapi Trans Logistik Indonesia,Semarang,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mt-finance-accounting/14042a34-e85d-4108-91d0-a7b9f4626c16
Host Live Streaming,Arts & Creative,12-10-2023,the social linked,Tangerang,2023-11-12,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/b552a28c-c85f-4433-9057-ad4eb6416bdb
Sales Canvas Aktivasi QRIS,Retail,17-10-2023,Mauza Laksana Indonesia,Sleman,2023-11-17,2100000,3150000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-canvas-aktivasi-qris/776856d2-1eae-4b16-bcd5-492b5d8ce5e5
Instructor Consultant (Culinary Background),Business Development & Sales,04-10-2023,Abc Cooking Studio Indonesia,Jakarta Selatan,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/instructor-consultant-culinary-background/67af314e-c394-4449-8f89-1dc01b30fa91
Agen Properti,Real Estate & Architecture,04-10-2023,IN.COME Realty,Palembang,2023-11-05,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/agen-properti/c03be770-3089-47ee-954c-cbd86da67e40
Sales,Business Development & Sales,18-10-2023,PT Angge Angge Anggana Adhi,Klaten,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales/f32750f0-1b36-4d0c-897f-65bf1bfdacc4
Staff IT,Computer & Information Technology,18-10-2023,PT Angge Angge Anggana Adhi,Klaten,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-it/db5ce832-60ac-459c-87d8-a92d63e8e3bd
IT Specialist,Computer & Information Technology,04-10-2023,PT SYSMEX INDONESIA ,Jakarta Selatan,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/it-specialist/591c7014-64ac-4d8b-96fe-9c0cb8a87a69
IT Internship,Computer & Information Technology,05-10-2023,Khong Guan Biscuit,Jakarta Selatan,2023-11-05,,,INTERN,https://glints.com/id/en/opportunities/jobs/it-internship/a6c5c51a-ffc0-40cd-9885-bbfbb51e6de9
Staff Accounting,Accounting & Finance,02-10-2023,PT. Langgeng Pariwara Internasional,Tangerang Selatan,2023-11-03,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-accounting/011017fd-ad17-4c50-acd9-2835ac2ab146
Sales & Marketing,Retail,04-10-2023,Agoto Logistics,Jakarta Barat,2023-11-04,2000000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-and-marketing/6a7596ce-465e-45a1-8547-c7efd62af2bb
Assistant Apoteker,Healthcare,09-10-2023,PT. Senduk Jaya Internasional,Bitung,2023-11-09,3000000,5000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/assistant-apoteker/3d04d536-8a68-4ece-8a2c-c0da1e0f376c
Sales Offline - Water Treatment,Business Development & Sales,16-10-2023,PT Adi Waskita Sagara,Tangerang Selatan,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-offline-water-treatment/9f39f78c-d596-41cb-9b81-83381a6ab284
TALENT HOST LIVESTREAMING (Bandung),Arts & Creative,16-10-2023,PT Taka Global Utama,Bandung,2023-11-16,2500000,3000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/talent-host-livestreaming-bandung/ccc1f3d5-72c6-4f88-b033-2b203c480eca
Sales Canvasser Vape Bandung,Business Development & Sales,05-10-2023,Seek Monday,Jakarta Pusat,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser-vape-bandung/2b21d2fc-c90b-4478-8535-972b452c68df
Sales Canvasser Vape Pekanbaru,Business Development & Sales,05-10-2023,Seek Monday,Jakarta Pusat,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser-vape-pekanbaru/52bf2ebb-aeb7-4e3f-b790-6c7e420ce282
Sales Canvasser Vape Batam,Business Development & Sales,05-10-2023,Seek Monday,Jakarta Pusat,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser-vape-batam/1f47d0b8-de46-4d1d-aed2-2608b0a6e116
Admin Tambak Udang (Mandarin Speaker),Administrative,16-10-2023,PT. SURYA TIMUR SAKTI JATIM,Probolinggo,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-tambak-udang-mandarin-speaker/860eee72-9a34-4254-ad26-5c793458c6c9
Sales Canvasser Vape Medan,Business Development & Sales,05-10-2023,Seek Monday,Jakarta Pusat,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser-vape-medan/0cfcb217-432a-429d-872a-ca5475fdb7e3
Student Consultant,Business Development & Sales,29-09-2023,Pt. Vic Indonesia,Jakarta Selatan,2023-10-30,5000000,7000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/student-consultant/e6aee659-8854-49ea-9320-33c174f9dbfd
Junior Web Programmer,Computer & Information Technology,16-10-2023,JMC Indonesia,Bantul,2023-11-16,2500000,3000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/junior-web-programmer/fed30878-f724-4757-8741-1d74ebbb7986
Human Capital Officer,Administrative & Human Resources,13-10-2023,Anaria Souvenir,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/human-capital-officer/9febaacd-c3c5-4f38-8caf-3c81af84bd1b
Staff Marketing,Accounting & Finance,16-10-2023,SRASafety,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing/ccf49bc7-e8e4-496a-af45-d6e8f2bc6b37
Host Live,Arts & Creative,10-10-2023,Pt. Bangun Jaya Cemerlang Perkasa,Tangerang,2023-11-10,,,INTERN,https://glints.com/id/en/opportunities/jobs/host-live/7757d0c0-6ce9-48ef-9636-a6050cbce180
Head of Corporate Solutions,Business Development & Sales,16-10-2023,Wall Street English,Jakarta Selatan,2023-11-16,20000000,35000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/head-of-corporate-solutions/9d9c77d5-5aa4-4106-b4eb-074349260cfe
Admin Marketplace,Advertising & Public Relations,13-10-2023,PT Wijaya Indotama Mandiri,Jakarta Pusat,2023-11-13,3000000,3500000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/admin-marketplace/f300572a-c5b8-483d-b6d9-f0e22c32a857
Special Guidance Teacher At Elementary School Level,Education & Training,21-10-2023,Yayasan Pendidikan Indieklusi Indonesia,Bogor,2023-11-21,1850000,2100000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/special-guidance-teacher-at-elementary-school-level/673ac93c-602f-44f7-884d-c19c50af6b4d
Dokter Umum,Doctor & Diagnosis,21-10-2023,Klinik Apollo ,Jakarta Pusat,2023-11-21,10000000,30000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/dokter-umum/ad54aaf9-cefb-483e-ad75-2f9357011b05
Mobile Sales,Retail,11-10-2023,Brillant Autocare,Surabaya,2023-11-11,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mobile-sales/4080b9c2-1e5d-496d-aa30-444769d8c221
Guru Privat Fisika,Education & Training,16-10-2023,Guru Gue,Jakarta Timur,2023-11-16,500000,5001000,PART_TIME,https://glints.com/id/en/opportunities/jobs/guru-privat-fisika/f9985b12-8ef1-4e76-be69-d121506f4454
IT Support - Yogyakarta,Computer & Information Technology,17-10-2023,Mindreach Consulting,Sleman,2023-11-17,2500000,2700000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/it-support-yogyakarta/b45582c1-49ba-4744-af32-2bccd133d9f2
Content Creator,Digital Marketing,20-10-2023,Rasa Juara Indonesia,Bandung,2023-11-20,2000000,2300000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/content-creator/02c418d9-f7a9-49f8-a80c-013fe381da1d
Asisten Apoteker,Healthcare,06-10-2023,Klinik Pratama Melati Medika,Jakarta Timur,2023-11-06,3000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/asisten-apoteker/6d360975-a7be-4b2d-aabf-2b2a35ef4e67
Operator Maintenance,Maintenance,06-10-2023,PT Spectrum UniTec,Tangerang,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/operator-maintenance/6be041e0-3bdc-48d5-a3b0-e4b63b29cee4
Paramedis Hewan,Healthcare,10-10-2023,Zero Animal Clinic,Palembang,2023-11-11,2500000,5000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/paramedis-hewan/bf6b07aa-3af3-4f90-92f5-8feebd273a04
Host Live Streaming TikTok,Business Development & Sales,26-09-2023,PT Yaoyao Indonesia Info Tech,Jakarta Selatan,2023-10-27,5000000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming-tiktok/52c597aa-3d76-4aa2-b15e-84dad5c860d1
Visual Merchandiser (Parttime),Design,06-10-2023,PT NRI Global Mandiri (Nature Republic Indonesia),Jakarta Pusat,2023-11-06,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/visual-merchandiser-parttime/5ed1d542-b6a4-40fa-8010-19cf48aef34e
Marketing Executive (International Market),Marketing,02-10-2023,PT. Gistex Group,Bandung,2023-11-02,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-executive-international-market/7b7eaebd-0ff9-4149-8180-a4a201f36427
Supervisor,General Management,14-10-2023,PT. MID ARYA SURABAYA,Surabaya,2023-11-14,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/supervisor/e2041f48-efe9-41b5-bba8-7317d28a2fc3
Host Live TikTok,Business Development & Sales,11-10-2023,Keeppack Indonesia,Jakarta Selatan,2023-11-11,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-tiktok/f9539f45-7fbf-4cd3-ae89-ba2c58967da3
Waitress,"Food, Beverage & Restaurant",11-10-2023,PT. Wong Boga Lestari,Jakarta Pusat,2023-11-11,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/waitress/712fd8b4-2b31-47a7-9eca-2becc5b4c0d4
GURU LES MANDARIN 6 SD & 1 SMP JAKBAR Daan Mogot (262rb/ajar),Education & Training,12-10-2023,Private Tutor Indonesia (Guru Les Seluruh Indonesia),Jakarta Barat,2023-11-12,2200000,4400000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/guru-les-mandarin-6-sd-and-1-smp-jakbar-daan-mogot-262rb-ajar/747e4436-504a-455e-9657-6936d740aae2
Staff Akuntansi,Accounting & Finance,09-10-2023,PUTRA MANDIRI INTIPACK Sidoarjo,Sidoarjo,2023-11-09,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-akuntansi/38889734-5880-46c2-8462-444cd5b4c04a
Talent Livestream (Host),Arts & Creative,05-10-2023,3mongkis,Jakarta Barat,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/talent-livestream-host/9b0918bf-52b3-430b-b7e1-440332ce0fd8
MANAGEMENT TRAINEE Marketing Inner,Marketing,11-10-2023,Pt Tri Usaha Sejahtera Pratama,Sragen,2023-11-11,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/management-trainee-marketing-inner/01778175-8a7c-47f7-9759-9fee5c9db466
TELESALES WFO YOGYAKARTA,Business Development & Sales,13-10-2023,SIMGROUP Yogyakarta ,Yogyakarta,2023-11-13,2324775,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/telesales-wfo-yogyakarta/5f4b10c7-b711-4b19-b53a-da32f092f3a7
SALES - JAWA BARAT,Retail,11-10-2023,PT. Andalan Utama Trans Logistik (Auto Cargo Pusat),Jakarta Barat,2023-11-11,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-jawa-barat/6564e263-eafc-4635-aee7-f9bb300a44af
Admin Gudang (Penempatan Trosobo Krian),Storage,16-10-2023,PT Rapi Trans Logistik Indonesia,Sidoarjo,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-gudang-penempatan-trosobo-krian/c5c32bac-5cf4-4266-88cf-916359d5c00a
Mandarin Teacher,Education & Training,03-10-2023,Esensi Digital,Tangerang,2023-11-03,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mandarin-teacher/aeda7525-4073-434a-a308-414db44bffc5
TERAPHIST REFLEKSI & MASSAGE / PEKERJA SALON (KHUSUS PRIA),Healthcare,11-10-2023,BROHAUS STUDIO,Jakarta Pusat,2023-11-11,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teraphist-refleksi-and-massage-pekerja-salon-khusus-pria/72662247-e492-431f-984b-c0d0566ef4da
Team Salon Kecantikan,General Business,17-10-2023,Thania Salon Syar'i ,Lamongan,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/team-salon-kecantikan/d65bddcc-3aca-4016-8c9a-8f0ad3bf9ba8
Sales Marketing,Business Development & Sales,04-10-2023,PT Sumber Karya Intimarmer (SKI Marmer),Jakarta Barat,2023-11-04,3500000,6000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-marketing/a06fb049-fef9-428f-9633-17712e7e893c
City Leader,Supply Chain & Logistics,13-10-2023,PT The Lorry Online Indonesia,Badung,2023-11-13,3000000,3200000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/city-leader/f093d493-5f56-4b1c-bcd0-3067b9b67625
HRD Staff,Administrative & Human Resources,05-10-2023,PT Capella Dinamik Nusantara,Batam,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/hrd-staff/84a015a7-9ea8-445f-bd63-84f5812386ef
Sopir Logistik,Supply Chain & Logistics,05-10-2023,PT. Artha Kreasi Utama,Bekasi,2023-11-05,3000000,6000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sopir-logistik/cd9a80d9-3cba-4ab5-8f40-605329d8cb85
Sales Promotion Girl (SPG) Modern Trade area Jakarta,Retail,05-10-2023,PT. Ulam Tiba Halim (marifood),Tangerang,2023-11-05,4500000,4500100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-promotion-girl-spg-modern-trade-area-jakarta/b48ac4a5-4147-42bc-bf6f-01cc7a17a7b2
Graphic Designer & Video Editor,Journalist & Editor,05-10-2023,Mul&Co Indonesia Tax Law Firm,Jakarta Utara,2023-11-05,4000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/graphic-designer-and-video-editor/b1212070-9da8-4b6f-be9e-9b39e60c49ae
Staff Marketing Indoor,Accounting & Finance,11-10-2023,PT. Anugerah Tama Sejati,Surabaya,2023-11-11,3000000,3800000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing-indoor/0daa2637-2f26-4f54-9cf4-2a263b0831bf
Financial Service Consultant,Customer Service,19-10-2023,Pt Syncore Indonesia,Sleman,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/financial-service-consultant/aade303d-c2fe-486a-8b8a-a50254852fff
HOST LIVE STREAMING,Arts & Creative,27-09-2023,PT. WISE CHOICE MEDIA,Jakarta Utara,2023-10-28,4000000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/786cc620-5e41-4e8b-8ff8-5dfa40e0eb4d
Host Live Streamer,Arts & Creative,13-10-2023,Redwoodsdigital,Tangerang Selatan,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streamer/1b9de4bc-0c85-4a6b-bd31-a797a927e92f
Junior Advertiser,Digital Marketing,13-10-2023,Vherkudara Eyewear,Yogyakarta,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/junior-advertiser/5dfeba07-ed30-4a6e-ab69-5c74fd910b39
Dokter Kecantikan / Estetik,Doctor & Diagnosis,13-10-2023,Stephanie Skin Clinic,Tangerang,2023-11-13,6500000,15000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/dokter-kecantikan-estetik/e30086a5-158d-4799-87b8-1f7656c01e70
Asisten Apoteker,Healthcare,13-10-2023,PT. Sehat Makmur Rejeki Berlimpah (Klinik Utama Sejiwaku),Jakarta Barat,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/asisten-apoteker/3613da82-9c2c-4088-9f2e-e3f059483f30
CHINESE TEACHER,Education & Training,13-10-2023,Central Mandarin,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/chinese-teacher/283157fb-75e0-4d7d-875b-fcb5483bd29d
SP - Senyum Pegadaian,Business Development & Sales,13-10-2023,PKSS Surabaya,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sp-senyum-pegadaian/b465e7d2-769b-4f31-82d9-60c379cda63e
Account Executive,Business Development & Sales,13-10-2023,PT. Mitra Pinasthika Mustika Rent (MPM Rent),Tangerang Selatan,2023-11-13,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/account-executive/f92b8f19-87eb-47b9-8cc3-7c427f7c591a
Kurir Makanan (Sepeda Motor),Supply Chain & Logistics,13-10-2023,Selvas Catering,Sleman,2023-11-13,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/kurir-makanan-sepeda-motor/8c02a124-733d-41c5-ad71-bbee752cc8f9
Desainer Interior,Architect & Interior Design,13-10-2023,PT Airia Semesta,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/desainer-interior/818e368d-22ab-4257-981a-9fb87802a586
Internship Sales Representative,Business Development & Sales,13-10-2023,First Page [ PT. Mitra Kreasi Asia ],Jakarta Timur,2023-11-13,,,INTERN,https://glints.com/id/en/opportunities/jobs/internship-sales-representative/555a1c78-111a-4e74-b147-ec23dc537493
Admin Engineering,Administrative,13-10-2023,Pt Saliman Riyanto Raharjo,Sleman,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-engineering/2a492ddb-e4a9-4048-be12-8c05dd2f5192
SALES EXECUTIVE (manufacture),Business Development & Sales,13-10-2023,PT. HERROS NUSA DUA,Bekasi,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-executive-manufacture/8ad28433-5317-4d87-89f4-d128149f05c0
City Leader,Supply Chain & Logistics,13-10-2023,PT The Lorry Online Indonesia,Badung,2023-11-13,3000000,3200000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/city-leader/f093d493-5f56-4b1c-bcd0-3067b9b67625
Sales Promotion Girl,Retail,13-10-2023,CV Kirana Project Bogor,Bogor,2023-11-16,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-promotion-girl/e004cc81-912c-4e10-b243-d2af6fa01cd8
Part Time Shopee Live Streamer,Arts & Creative,13-10-2023,Madina Quran,Bandung,2023-11-13,100000,500000,PART_TIME,https://glints.com/id/en/opportunities/jobs/part-time-shopee-live-streamer/198febfa-dfd9-4c5d-babc-1deb2ada3201
Mentor PGSD (freelance),Education & Training,13-10-2023,Speakup Cendekia,Malang,2023-11-13,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/mentor-pgsd-freelance/aa4e25b0-a815-4f15-b2ac-3687653e72d2
Mentor MATEMATIKA (freelance),Education & Training,13-10-2023,Speakup Cendekia,Malang,2023-11-13,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/mentor-matematika-freelance/1b20d6d4-2e26-41d9-89bd-293e7d8d4941
Sales Executive,Retail,13-10-2023,Ambivers.id,Jakarta Selatan,2023-11-13,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/sales-executive/924e8596-e990-4e67-8de8-6a00a9987177
Social Media Internship,Digital Marketing,13-10-2023,PT Qwords Company International,Sleman,2023-11-13,,,INTERN,https://glints.com/id/en/opportunities/jobs/social-media-internship/58be06bd-96c1-4883-8b20-f764b47d555f
Staff QSR (Pepito Go),Storage,13-10-2023,Pepito Supermarket Bali,Badung,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-qsr-pepito-go/e901f49c-8b02-4a7c-972b-bca11b689efb
TELESALES WFO YOGYAKARTA,Business Development & Sales,13-10-2023,SIMGROUP Yogyakarta ,Yogyakarta,2023-11-13,2324775,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/telesales-wfo-yogyakarta/5f4b10c7-b711-4b19-b53a-da32f092f3a7
Analis Kesehatan Lab Mikrobiologi Area Sulawesi Utara,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Manado,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-sulawesi-utara/cafe1b4f-c5ab-41f9-8bbe-a07a16919849
Marketing Officer Branch Balikpapan,Accounting & Finance,13-10-2023,Pt.  Asuransi Raksa Pratikara,Balikpapan,2023-11-13,3500000,6500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-officer-branch-balikpapan/e399a241-e664-4099-93df-55c1f977ed86
Analis Kesehatan Lab Mikrobiologi Area Sulawesi Selatan,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Makassar,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-sulawesi-selatan/307ae422-7d4c-454d-a36a-710a782dd679
Analis Kesehatan Lab Mikrobiologi Area Palembang,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Palembang,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-palembang/d627a14f-af87-43c7-864d-d44c4c7989b4
Staff F&B Service,Storage,13-10-2023,Pepito Supermarket Bali,Badung,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-f-and-b-service/8f00a0cb-ed6e-4f26-b93b-6983efee9613
Analis Kesehatan Lab Mikrobilogi Area Padang,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Padang,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobilogi-area-padang/fbe9f912-0b3b-4b83-8656-d6eec8328acc
Analis Kesehatan Lab Mikrobiologi Area Medan,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Medan,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-medan/4a21863c-7843-429f-8dd7-44276250ff75
English Teacher For Kindergarten and Primary,Education & Training,13-10-2023,Little Scientist Indonesia,Jakarta Utara,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/english-teacher-for-kindergarten-and-primary/67ed78bc-8641-4784-a8be-3d1ab849ec14
Shop Assistant (Kuta),General Business,13-10-2023,Daun The Gift Shop BALI,Badung,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/shop-assistant-kuta/d151c319-9ebb-4bcb-a0cc-529faa06c783
Ahli Pajak Digital,Accounting & Finance,13-10-2023,PT Mitra Pajakku,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/ahli-pajak-digital/7c1090b7-8433-46d0-98b0-6070e55817c0
Account Executive,Account Management,13-10-2023,HashEntertainment,Yogyakarta,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/account-executive/77d6c3bd-3e53-4acb-b319-390def2f52fc
Graphic Design Intern,Design,13-10-2023,PT. INDOBEST ARTHA KREASI,Tangerang,2023-11-13,,,INTERN,https://glints.com/id/en/opportunities/jobs/graphic-design-intern/d9e7367b-83d2-49a4-8d54-f8d8d84991e0
vidio learning IELTS,Education & Training,13-10-2023,One Third Consulting and Abroad: OTCA,Malang,2023-11-13,3000000,3000100,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/vidio-learning-ielts/82fb75ac-ee63-4386-b349-dc2b00a3aad0
Beautician Bogor,"Personal Care, Health & Beauty",13-10-2023,Happymee Beauty Care,Bogor,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/beautician-bogor/22cac568-7c15-4222-b540-fdf4dd574443
Kapster / Therapis,Healthcare,13-10-2023,Iseo Salon Surabaya,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kapster-therapis/d491cd41-a9eb-4690-84a9-97a4e5033dce
Editor,Journalist & Editor,13-10-2023,Happymee Beauty Care,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/editor/0622c78d-9747-4f27-b625-2b8274f8f2b2
Graphic Designer,Design,13-10-2023,Pemogan Photo,Denpasar,2023-11-13,2000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/graphic-designer/dcfb678d-4250-482b-b2aa-940b8551ed87
Fulltime Coach,Education & Training,13-10-2023,DIGIKIDZ,Jakarta Barat,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/fulltime-coach/04a3d899-7661-4a53-93c6-8b949f0c32ef
Admin Accounting,Accounting & Finance,13-10-2023,Chattra Lintang Konsultama Bali,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-accounting/ad26d0f3-a24e-494d-8a31-e0969cc18d84
Host Live E-commerce,Arts & Creative,13-10-2023,PT ENAM GUNUNG EMAS,Tangerang,2023-11-13,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/host-live-e-commerce/c1ff6eab-687b-4122-9bf1-58d0db1843b6
Refraksionis Optisi,Operations,13-10-2023,PT Indo Medika Sukses,Jakarta Pusat,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/refraksionis-optisi/4c8bde6a-87a3-4d65-8b70-4d404a85c457
Host Live (Freelance),Arts & Creative,13-10-2023,Cabs Indonesia (Cabs Pocket),Bogor,2023-11-13,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/host-live-freelance/fefa952c-f44a-4c03-8e90-f61c6cd26a0d
Sales Kesehatan,Retail,13-10-2023,Aritaum Clinic,Jakarta Selatan,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-kesehatan/3d4dd161-5f08-49c7-81fb-4772966bd05d
Software Project Assistance Internship,Computer & Information Technology,13-10-2023,PT Angkasa Defender Indonesia - ASDF.ID,Jakarta Utara,2023-11-13,,,INTERN,https://glints.com/id/en/opportunities/jobs/software-project-assistance-internship/ab37bc6d-78a9-43bb-af6d-c166881369c7
Internship Backend Programmer,Backend Development,13-10-2023,PT Angkasa Defender Indonesia - ASDF.ID,Jakarta Utara,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/internship-backend-programmer/55cf1893-2ca8-4992-a78c-946668c090e3
SPG/SPB,Retail,13-10-2023,PeluangKerjaku - Jakarta,Karawang,2023-11-13,3000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/spg-spb/dab063c1-fc2e-46ac-a2e5-acbe180ce8d6
SPG/SPB,Retail,13-10-2023,PeluangKerjaku - Jakarta,Bogor,2023-11-13,3000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/spg-spb/d161c74f-ea77-4d33-9c83-edd15a1bcc12
Beauty Advisor BSD,"Personal Care, Health & Beauty",13-10-2023,PT NRI Global Mandiri (Nature Republic Indonesia),Tangerang Selatan,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/beauty-advisor-bsd/92bf5318-1d32-418d-9be9-8b73e6394a30
Call Center Officer,Customer Service,13-10-2023,PT.Midtou Bali,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/call-center-officer/fb5ebd85-8107-4aef-8d4a-ffa3f4d97bc3
